Customer_ID,total_transactions,total_quantity,total_revenue,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,recency_days,churn_probability
17124.0,1,130,298.89,9.3403125,2011-06-07 14:02:00,2011-06-07 14:02:00,0,184,0.8474569913196781
14993.0,1,21,36.13,3.613,2010-05-25 12:47:00,2010-05-25 12:47:00,0,563,0.8473157823670241
15554.0,1,74,217.2,15.514285714285714,2011-03-07 09:00:00,2011-03-07 09:00:00,0,277,0.8470898190516916
17055.0,1,87,239.55,7.985,2010-09-20 12:21:00,2010-09-20 12:21:00,0,445,0.8470329026118271
13830.0,1,47,156.85000000000002,14.259090909090911,2010-05-07 12:24:00,2010-05-07 12:24:00,0,581,0.8469765784361725
17246.0,2,36,38.92,6.486666666666667,2009-12-01 17:45:00,2010-06-11 12:36:00,191,546,0.8469445886359018
16459.0,1,59,71.78999999999999,14.358,2009-12-10 12:42:00,2009-12-10 12:42:00,0,729,0.8469210694980234
14635.0,1,118,215.22,14.348,2010-09-12 10:47:00,2010-09-12 10:47:00,0,453,0.8467533498895952
15788.0,1,115,221.83,15.845,2010-07-19 12:48:00,2010-07-19 12:48:00,0,508,0.8466286096912661
16694.0,1,26,98.3,32.76666666666667,2009-12-16 15:45:00,2009-12-16 15:45:00,0,722,0.8465873555510578
13298.0,1,96,360.0,180.0,2011-12-08 13:11:00,2011-12-08 13:11:00,0,0,0.8462777229758168
17066.0,1,93,228.34,12.685555555555556,2009-12-13 13:24:00,2009-12-13 13:24:00,0,725,0.846024028088105
15647.0,1,124,169.0,15.363636363636363,2010-10-20 15:09:00,2010-10-20 15:09:00,0,414,0.846023103024448
17868.0,1,91,234.65,12.35,2010-11-18 18:55:00,2010-11-18 18:55:00,0,385,0.8458324849158629
15941.0,1,60,405.0,67.5,2010-03-12 14:45:00,2010-03-12 14:45:00,0,636,0.8457311895672633
15460.0,1,109,216.76,3.737241379310345,2010-12-20 16:08:00,2010-12-20 16:08:00,0,353,0.8456134723505392
14155.0,1,25,118.75,19.791666666666668,2011-03-18 14:13:00,2011-03-18 14:13:00,0,265,0.8455634558282648
15336.0,1,84,240.5,16.033333333333335,2010-11-03 12:39:00,2010-11-03 12:39:00,0,401,0.8455180510019349
14017.0,1,73,229.75,16.410714285714285,2010-05-17 14:52:00,2010-05-17 14:52:00,0,570,0.8454035188293219
15001.0,2,81,230.86,4.275185185185185,2010-11-10 13:31:00,2010-11-10 13:51:00,0,393,0.845395462109756
16874.0,1,81,217.74,6.404117647058824,2010-11-25 13:08:00,2010-11-25 13:08:00,0,378,0.845141212019747
15294.0,1,97,233.35,15.556666666666668,2010-10-25 11:45:00,2010-10-25 11:45:00,0,410,0.8450425444820411
15082.0,1,43,93.35,15.558333333333335,2010-02-09 10:23:00,2010-02-09 10:23:00,0,668,0.8449700108735781
17120.0,1,120,307.46,17.08111111111111,2011-04-20 15:21:00,2011-04-20 15:21:00,0,232,0.8448973315217997
17599.0,1,11,52.05,17.349999999999998,2010-08-19 12:50:00,2010-08-19 12:50:00,0,477,0.8447915973612788
17740.0,6,222,426.9,47.43333333333333,2010-01-11 13:11:00,2010-11-15 16:33:00,308,388,0.8446495851046023
16439.0,1,74,310.70000000000005,34.522222222222226,2009-12-17 14:22:00,2009-12-17 14:22:00,0,721,0.8443630112165635
17993.0,1,112,235.19,3.67484375,2010-04-01 14:23:00,2010-04-01 14:23:00,0,616,0.8443600618433003
16697.0,1,27,112.75,5.369047619047619,2011-04-12 17:12:00,2011-04-12 17:12:00,0,240,0.8442061517149342
17983.0,1,108,171.71,7.154583333333334,2010-11-09 13:23:00,2010-11-09 13:24:00,0,394,0.8441738551642561
17953.0,1,99,160.82,7.658095238095238,2010-06-17 15:08:00,2010-06-17 15:08:00,0,539,0.8441122592093683
14269.0,1,123,295.73,18.483125,2010-09-26 12:53:00,2010-09-26 12:53:00,0,438,0.8440885956486563
15954.0,1,119,190.75,9.5375,2010-04-29 13:35:00,2010-04-29 13:35:00,0,588,0.844079358871006
15020.0,1,112,203.42,7.265,2010-11-25 13:29:00,2010-11-25 13:29:00,0,378,0.8440260379186246
18089.0,1,95,428.45,42.845,2010-09-19 11:57:00,2010-09-19 11:57:00,0,446,0.8438942834983654
13306.0,1,74,53.65,13.4125,2010-10-05 14:55:00,2010-10-05 14:55:00,0,429,0.8438718074236026
15451.0,2,79,233.21,3.701746031746032,2010-04-19 14:08:00,2010-10-01 13:40:00,164,433,0.8437227995038984
15558.0,1,86,214.13,8.565199999999999,2010-03-10 15:25:00,2010-03-10 15:25:00,0,638,0.8434613527431791
15685.0,1,36,55.98,3.2929411764705883,2010-09-15 13:43:00,2010-09-15 13:43:00,0,449,0.8434393718026336
15848.0,1,46,139.94,3.998285714285714,2010-03-28 10:54:00,2010-03-28 10:54:00,0,621,0.8433394541185042
14879.0,1,104,185.06,6.854074074074074,2010-01-24 11:35:00,2010-01-24 11:35:00,0,684,0.8432279354536328
17192.0,1,46,77.83,3.706190476190476,2010-06-21 16:07:00,2010-06-21 16:07:00,0,535,0.8429979532552785
14982.0,1,125,237.78,6.096923076923077,2010-05-16 15:52:00,2010-05-16 15:52:00,0,571,0.8429487658858377
17291.0,1,72,550.8000000000001,550.8000000000001,2011-02-04 13:04:00,2011-02-04 13:04:00,0,307,0.8428566435120279
15836.0,1,26,137.37,13.737,2011-10-20 17:13:00,2011-10-20 17:13:00,0,49,0.8427107990913361
16662.0,1,36,163.8,5.6482758620689655,2010-11-10 16:56:00,2010-11-10 16:56:00,0,393,0.8425848769107483
16388.0,1,83,186.05,14.311538461538465,2010-02-24 10:20:00,2010-02-24 10:20:00,0,653,0.8425273549968036
18070.0,1,86,314.1,34.900000000000006,2010-02-08 13:28:00,2010-02-08 13:28:00,0,668,0.8424006943359903
16219.0,1,48,40.8,40.8,2010-07-27 11:44:00,2010-07-27 11:44:00,0,500,0.8423090104798292
13839.0,1,25,139.95000000000002,19.992857142857144,2010-08-10 13:52:00,2010-08-10 13:52:00,0,485,0.8421985050972647
17417.0,1,76,164.18,10.26125,2010-06-09 10:00:00,2010-06-09 10:00:00,0,548,0.8421726196397921
13586.0,1,39,131.53,6.263333333333334,2010-06-16 13:47:00,2010-06-16 13:47:00,0,540,0.8421374538338224
15221.0,4,287,2465.4500000000003,72.51323529411765,2010-03-12 10:40:00,2010-12-08 13:08:00,271,365,0.8420862984694573
17036.0,1,76,176.9,14.741666666666667,2010-11-21 14:26:00,2010-11-21 14:26:00,0,382,0.8418333265191907
15935.0,2,115,416.86,34.73833333333334,2011-04-12 09:35:00,2011-04-14 13:27:00,2,238,0.8417779013925045
14596.0,1,79,229.47,4.025789473684211,2010-03-23 12:13:00,2010-03-23 12:13:00,0,626,0.8417220935002444
17057.0,1,129,294.74,5.8948,2010-04-22 19:21:00,2010-04-22 19:21:00,0,595,0.841699600773937
14602.0,1,80,205.36,6.624516129032258,2010-02-21 15:47:00,2010-02-21 15:47:00,0,655,0.8416808385144009
15063.0,1,56,370.8,74.16,2011-05-10 13:25:00,2011-05-10 13:25:00,0,212,0.8416305112534809
14330.0,1,103,200.63,15.433076923076923,2010-03-26 09:10:00,2010-03-26 09:10:00,0,623,0.841614249712689
13063.0,1,116,188.4,15.7,2010-08-16 12:27:00,2010-08-16 12:27:00,0,480,0.841583431567583
15688.0,1,95,190.57,7.058148148148148,2010-10-17 12:06:00,2010-10-17 12:06:00,0,418,0.8413705943512112
16559.0,1,73,185.2,10.28888888888889,2010-11-07 13:52:00,2010-11-07 13:52:00,0,396,0.8412600374799117
14892.0,1,79,202.35,15.565384615384618,2010-01-18 08:58:00,2010-01-18 08:58:00,0,690,0.8412542522114066
13411.0,1,72,213.55,11.863888888888887,2011-08-24 13:57:00,2011-08-24 13:57:00,0,106,0.8412351045962844
17628.0,1,79,75.75,15.15,2011-09-19 15:21:00,2011-09-19 15:21:00,0,80,0.841014644430905
13161.0,2,106,478.88,14.08470588235294,2010-07-27 12:44:00,2011-01-30 14:03:00,187,312,0.8407543663447331
16280.0,1,101,238.05,14.878125,2009-12-14 15:49:00,2009-12-14 15:49:00,0,724,0.8407273514535777
16645.0,1,117,160.39,11.456428571428573,2009-12-04 09:49:00,2009-12-04 09:49:00,0,735,0.8405128117261346
18010.0,1,60,174.8,12.485714285714286,2011-03-28 12:27:00,2011-03-28 12:27:00,0,256,0.8404718771377495
17875.0,1,98,167.1,6.426923076923076,2010-01-20 15:30:00,2010-01-20 15:30:00,0,687,0.8404357202573988
12470.0,1,95,211.95,9.215217391304348,2010-01-19 11:01:00,2010-01-19 11:01:00,0,689,0.840397784921827
16517.0,1,96,162.7,9.570588235294116,2011-03-07 13:50:00,2011-03-07 13:50:00,0,276,0.8403492096713453
16673.0,1,101,188.83,9.4415,2010-01-29 14:22:00,2010-01-29 14:22:00,0,678,0.840337345629148
17971.0,1,62,161.94,7.711428571428572,2010-06-09 14:04:00,2010-06-09 14:04:00,0,547,0.8401788699571476
15778.0,1,101,307.95,18.11470588235294,2010-10-04 15:10:00,2010-10-04 15:10:00,0,430,0.8401486587565988
14674.0,1,103,173.66,12.404285714285717,2010-07-18 14:25:00,2010-07-18 14:25:00,0,508,0.8401381549262383
16490.0,1,113,205.41000000000005,15.800769230769232,2010-09-29 16:30:00,2010-09-29 16:30:00,0,435,0.8400266470716037
13436.0,1,76,196.89,16.4075,2011-12-08 10:33:00,2011-12-08 10:33:00,0,1,0.8400115268133647
14328.0,1,1,445.05,445.05,2010-09-27 16:01:00,2010-09-27 16:01:00,0,437,0.8398470216525434
18152.0,1,75,426.69,42.669,2010-03-03 15:26:00,2010-03-03 15:26:00,0,645,0.8398106543083493
16741.0,1,81,173.06,15.732727272727272,2010-03-24 15:15:00,2010-03-24 15:15:00,0,624,0.8395950456653667
12860.0,1,27,55.47,3.262941176470588,2010-01-15 15:22:00,2010-01-15 15:22:00,0,692,0.8395862124203868
13257.0,1,33,149.75,21.392857142857142,2010-09-29 14:58:00,2010-09-29 14:58:00,0,435,0.8395226072856784
14728.0,1,68,190.58,13.612857142857145,2010-10-22 15:57:00,2010-10-22 15:57:00,0,412,0.8394062637337784
15292.0,1,56,180.94,7.2376,2011-05-22 15:00:00,2011-05-22 15:00:00,0,200,0.8393791998056896
14476.0,1,132,215.7,11.352631578947369,2011-03-27 15:39:00,2011-03-27 15:39:00,0,256,0.8392516809215512
13903.0,1,103,165.45000000000002,16.545,2010-11-04 17:44:00,2010-11-04 17:44:00,0,399,0.8392134664526254
15772.0,1,110,280.88,17.555,2010-10-17 13:33:00,2010-10-17 13:33:00,0,417,0.8390680415372711
13125.0,1,54,158.57,7.55095238095238,2010-07-04 11:58:00,2010-07-04 11:58:00,0,523,0.8390010837919096
13346.0,6,180,299.4,49.9,2010-04-22 12:34:00,2010-09-03 11:41:00,133,462,0.8387947861722707
13619.0,2,84,231.69,4.728367346938775,2010-02-03 14:16:00,2010-06-13 11:39:00,129,544,0.8387403435914813
12966.0,1,75,160.18,16.018,2011-11-30 12:38:00,2011-11-30 12:38:00,0,9,0.8387388435488616
14990.0,2,130,305.42,7.102790697674419,2009-12-09 13:31:00,2010-04-06 13:54:00,118,611,0.8386716426037722
18114.0,1,55,220.1,7.860714285714286,2011-02-22 13:20:00,2011-02-22 13:20:00,0,289,0.8386669875434507
12954.0,1,83,162.45,16.244999999999997,2010-03-11 10:16:00,2010-03-11 10:16:00,0,638,0.8386464872524075
17177.0,1,40,119.5,4.120689655172414,2010-07-22 14:53:00,2010-07-22 14:53:00,0,504,0.8385743531582257
15733.0,1,62,162.3,16.23,2011-03-02 09:05:00,2011-03-02 09:05:00,0,282,0.8383437462001683
15409.0,1,59,131.25,14.583333333333334,2009-12-18 15:35:00,2009-12-18 15:35:00,0,720,0.838234469454042
14858.0,1,105,180.75,16.431818181818183,2010-07-22 10:51:00,2010-07-22 10:51:00,0,505,0.8381322382355006
16371.0,1,108,157.2,14.29090909090909,2010-09-17 12:09:00,2010-09-17 12:09:00,0,448,0.8381096226008
17318.0,1,60,164.28,9.126666666666669,2009-12-14 13:11:00,2009-12-14 13:11:00,0,724,0.8380632502751796
17605.0,1,71,160.75,12.365384615384617,2010-04-28 14:45:00,2010-04-28 14:45:00,0,589,0.8380160488573073
12996.0,1,122,355.5,16.15909090909091,2010-11-29 09:27:00,2010-11-29 09:27:00,0,375,0.8380109265513017
16051.0,1,80,188.44,15.703333333333331,2010-01-27 09:38:00,2010-01-27 09:38:00,0,681,0.8377342956684263
14438.0,1,82,131.9,14.655555555555557,2011-02-06 14:56:00,2011-02-06 14:56:00,0,305,0.8376959459323909
14300.0,1,32,43.2,14.4,2011-11-21 08:57:00,2011-11-21 08:57:00,0,18,0.8376930312225115
13007.0,1,59,175.25,15.931818181818182,2010-05-09 10:38:00,2010-05-09 10:38:00,0,579,0.8375153392097789
15474.0,1,56,163.1,8.155,2010-04-23 11:14:00,2010-04-23 11:14:00,0,595,0.8374947248278842
13229.0,1,63,160.95,16.095,2011-04-28 12:07:00,2011-04-28 12:07:00,0,225,0.837465166247901
15548.0,1,64,158.09,6.8734782608695655,2010-04-23 12:20:00,2010-04-23 12:20:00,0,595,0.8371870954735913
14376.0,1,50,215.46,11.97,2010-01-25 15:36:00,2010-01-25 15:36:00,0,682,0.8371455502130329
17271.0,1,117,210.39,4.045961538461539,2009-12-03 13:49:00,2009-12-03 13:49:00,0,735,0.8371260579569918
14760.0,1,40,89.2,17.84,2011-02-15 16:27:00,2011-02-15 16:27:00,0,296,0.8370474684642333
14378.0,1,57,131.25,14.583333333333334,2010-03-28 12:22:00,2010-03-28 12:22:00,0,621,0.836967657844372
17128.0,1,76,157.09,11.220714285714283,2011-01-09 12:02:00,2011-01-09 12:02:00,0,334,0.8369576002264489
14371.0,1,34,100.5,25.125,2011-02-17 16:35:00,2011-02-17 16:35:00,0,294,0.8367248717114789
17380.0,3,252,645.0,64.5,2010-06-23 11:24:00,2010-10-01 16:42:00,100,433,0.8366933228047578
13322.0,1,117,199.48,7.9792,2011-11-22 14:21:00,2011-11-22 14:21:00,0,16,0.836343593303735
13794.0,1,63,126.03,14.003333333333334,2010-06-11 12:30:00,2010-06-11 12:30:00,0,546,0.8363291058247393
18020.0,1,67,190.48,15.873333333333337,2010-06-14 12:31:00,2010-06-14 12:31:00,0,543,0.8362819638531045
14278.0,1,131,205.83,15.833076923076923,2010-10-26 12:07:00,2010-10-26 12:07:00,0,409,0.836254876622134
12622.0,1,69,180.1,16.37272727272727,2011-04-21 16:39:00,2011-04-21 16:39:00,0,231,0.8362326131991473
12848.0,1,58,208.0,13.0,2010-02-02 12:45:00,2010-02-02 12:45:00,0,675,0.8362208713783962
14351.0,1,12,51.0,51.0,2011-06-28 11:56:00,2011-06-28 11:56:00,0,164,0.8360728967086024
16886.0,1,48,134.0,16.75,2010-09-09 15:08:00,2010-09-09 15:08:00,0,455,0.8358256554401838
16901.0,1,42,204.26,8.880869565217392,2009-12-10 16:30:00,2009-12-10 16:30:00,0,728,0.8356989354874196
16090.0,1,65,205.91,10.2955,2010-03-25 13:05:00,2010-03-25 13:05:00,0,623,0.8356459002320752
15196.0,2,131,316.25,7.354651162790698,2009-12-13 11:14:00,2010-10-03 10:50:00,293,432,0.8356341392713992
16789.0,1,32,80.8,16.16,2011-12-01 15:12:00,2011-12-01 15:12:00,0,7,0.8354580666410153
16976.0,1,88,251.52,125.76,2011-03-17 16:33:00,2011-03-17 16:33:00,0,266,0.8354293829608322
17752.0,1,192,80.64,80.64,2010-12-15 16:19:00,2010-12-15 16:19:00,0,358,0.8353121324289416
14271.0,2,149,219.13,5.618717948717949,2010-10-26 17:01:00,2011-04-28 12:47:00,183,225,0.8352480717704119
14519.0,2,82,206.09,5.284358974358974,2009-12-11 10:40:00,2010-01-25 11:18:00,45,683,0.8351733793711971
17108.0,1,31,174.95,19.438888888888886,2010-02-14 12:22:00,2010-02-14 12:22:00,0,663,0.8351662642896636
14061.0,3,133,917.43,48.28578947368421,2009-12-01 18:03:00,2010-07-20 17:22:00,230,506,0.8351234678217293
12984.0,1,26,97.5,24.375,2011-11-21 12:37:00,2011-11-21 12:37:00,0,18,0.8350423103980006
15560.0,2,72,153.52,15.352,2010-11-07 10:14:00,2010-11-07 10:15:00,0,397,0.8348841871962185
14166.0,2,84,256.85,4.84622641509434,2010-03-23 15:10:00,2010-07-22 19:42:00,121,504,0.8348820339356894
15496.0,1,98,146.14,6.6427272727272735,2010-03-18 13:16:00,2010-03-18 13:16:00,0,630,0.8348573922047404
12834.0,1,110,312.38,17.354444444444443,2011-03-02 09:49:00,2011-03-02 09:49:00,0,282,0.834739696192582
16925.0,1,123,125.65,6.980555555555556,2010-06-17 15:03:00,2010-06-17 15:03:00,0,539,0.834469114808633
17847.0,2,29,129.69,14.41,2010-03-04 12:57:00,2010-07-12 10:00:00,129,515,0.8344278393158193
17390.0,1,49,149.3,12.441666666666668,2010-10-15 11:29:00,2010-10-15 11:29:00,0,420,0.834353029383192
13188.0,1,25,114.6,57.3,2011-11-28 15:28:00,2011-11-28 15:28:00,0,10,0.8343321386230101
17225.0,1,36,131.15,26.23,2010-05-07 11:38:00,2010-05-07 11:38:00,0,581,0.8343080861493206
15902.0,1,124,145.01,8.056111111111111,2010-11-24 16:57:00,2010-11-24 16:57:00,0,379,0.8341931542503093
16867.0,1,58,76.74000000000001,12.79,2010-01-19 09:11:00,2010-01-19 09:11:00,0,689,0.8341458882743693
16610.0,1,66,75.66,12.61,2011-05-04 13:13:00,2011-05-04 13:13:00,0,218,0.8341418603858445
18224.0,1,69,158.95000000000002,15.895,2011-03-21 10:30:00,2011-03-21 10:30:00,0,263,0.8341259221971051
17972.0,1,37,136.04,4.388387096774193,2011-04-12 12:16:00,2011-04-12 12:16:00,0,241,0.8340647780816467
13284.0,1,91,201.19,15.476153846153846,2011-01-13 09:23:00,2011-01-13 09:23:00,0,330,0.8337211716877753
17089.0,1,35,128.45,32.1125,2010-11-18 15:33:00,2010-11-18 15:33:00,0,385,0.833638287035605
16299.0,1,107,193.65,16.1375,2010-08-19 17:46:00,2010-08-19 17:46:00,0,476,0.8335844759374406
16289.0,1,97,136.31,6.490952380952381,2010-09-03 14:02:00,2010-09-03 14:02:00,0,461,0.8334547063676797
18046.0,1,44,189.63,7.293461538461538,2010-02-28 11:36:00,2010-02-28 11:36:00,0,649,0.8333474669361862
17065.0,2,82,194.7,16.224999999999998,2010-03-12 11:40:00,2010-03-12 11:41:00,0,637,0.8333466120135253
16166.0,2,173,435.83,19.810454545454544,2010-01-17 14:16:00,2010-10-07 15:44:00,263,427,0.8330931926953662
16544.0,4,150,376.7000000000001,34.24545454545455,2010-02-15 13:20:00,2010-07-08 11:11:00,142,519,0.8330489401472463
17939.0,1,40,99.14,8.261666666666667,2011-07-03 12:27:00,2011-07-03 12:27:00,0,159,0.8329650514617535
17654.0,1,41,117.55,5.343181818181818,2011-03-07 13:17:00,2011-03-07 13:17:00,0,276,0.8328760280433418
17697.0,1,93,338.95,17.839473684210525,2011-04-17 15:40:00,2011-04-17 15:40:00,0,235,0.8328565269620368
13779.0,1,53,161.13,5.967777777777777,2010-07-12 11:24:00,2010-07-12 11:24:00,0,515,0.8328203851084549
17517.0,1,102,153.94,13.994545454545454,2011-02-04 11:48:00,2011-02-04 11:48:00,0,308,0.832711180136612
13943.0,1,94,246.54,16.436,2010-05-11 11:30:00,2010-05-11 11:30:00,0,577,0.8326862884103049
17234.0,1,55,149.89,10.706428571428573,2011-06-10 11:20:00,2011-06-10 11:20:00,0,182,0.8326740540604024
14999.0,1,88,129.48000000000002,14.386666666666668,2010-04-26 10:47:00,2010-04-26 10:47:00,0,592,0.8325925465342644
16937.0,1,126,202.1,3.962745098039216,2010-07-28 17:56:00,2010-07-28 17:56:00,0,498,0.8324202525064079
12618.0,1,96,177.31,16.11909090909091,2011-11-18 11:10:00,2011-11-18 11:10:00,0,21,0.832333244773189
18054.0,1,96,176.5,16.045454545454547,2010-11-12 08:18:00,2010-11-12 08:18:00,0,392,0.832333244773189
16679.0,3,276,793.06,37.76476190476191,2010-06-10 18:35:00,2010-12-08 13:51:00,180,365,0.8322424257748383
13036.0,1,38,307.1,51.18333333333334,2010-01-24 11:35:00,2010-01-24 11:35:00,0,684,0.8321725629500548
17541.0,1,46,124.46,3.771515151515152,2010-07-18 11:36:00,2010-07-18 11:36:00,0,509,0.8321050471639007
17153.0,1,104,213.78,15.27,2011-11-15 13:42:00,2011-11-15 13:42:00,0,23,0.8320849834498548
13661.0,1,118,325.24,19.131764705882357,2010-04-15 14:58:00,2010-04-15 14:58:00,0,602,0.8318932001948199
15892.0,1,46,128.2,3.3736842105263154,2010-02-08 16:23:00,2010-02-08 16:23:00,0,668,0.8317018320145988
12551.0,1,100,168.0,16.8,2010-12-17 11:23:00,2010-12-17 11:23:00,0,357,0.8313390963837035
17721.0,1,107,307.21000000000004,27.928181818181823,2010-02-18 15:18:00,2010-02-18 15:18:00,0,658,0.8309944238772623
13859.0,2,167,515.86,14.329444444444444,2010-06-28 15:36:00,2011-01-17 16:14:00,203,325,0.8309592176693859
14773.0,1,53,140.55,14.055,2010-04-26 10:29:00,2010-04-26 10:29:00,0,592,0.830882086172434
12768.0,1,102,168.69000000000003,16.869000000000003,2010-09-15 12:08:00,2010-09-15 12:08:00,0,450,0.8308206661991838
14041.0,1,94,141.41,6.733809523809524,2011-03-18 13:25:00,2011-03-18 13:25:00,0,265,0.830742631825601
17598.0,1,126,409.98,40.998000000000005,2010-11-23 17:43:00,2010-11-23 17:43:00,0,380,0.8306433251967615
13912.0,1,29,124.95,17.85,2010-10-12 08:43:00,2010-10-12 08:43:00,0,423,0.8304664880321905
15820.0,1,128,206.98,12.175294117647056,2011-01-24 12:00:00,2011-01-24 12:00:00,0,319,0.8302080674074921
16598.0,1,73,145.04999999999998,14.505,2011-02-27 11:42:00,2011-02-27 11:42:00,0,285,0.8301204220267283
15899.0,1,78,112.5,14.0625,2010-12-06 10:36:00,2010-12-06 10:36:00,0,368,0.8301103003182387
14098.0,1,104,147.35,7.016666666666667,2011-11-03 10:13:00,2011-11-03 10:13:00,0,36,0.8300398628230216
14811.0,1,74,170.5,6.089285714285714,2010-11-17 13:09:00,2010-11-17 13:09:00,0,386,0.8299633332789721
14559.0,1,72,75.6,37.8,2010-11-14 16:05:00,2010-11-14 16:05:00,0,389,0.8299176301492528
15770.0,1,67,321.45,17.858333333333334,2010-04-06 11:47:00,2010-04-06 11:47:00,0,612,0.8298687811359798
14689.0,1,76,112.8,8.676923076923076,2011-05-15 11:22:00,2011-05-15 11:22:00,0,208,0.8298025704711423
18138.0,1,38,152.65,19.08125,2011-02-17 14:51:00,2011-02-17 14:51:00,0,294,0.8297715607272214
14574.0,1,63,143.70000000000002,13.063636363636364,2009-12-07 12:42:00,2009-12-07 12:42:00,0,732,0.829767849242931
17215.0,1,104,186.15,16.922727272727272,2010-09-01 13:39:00,2010-09-01 13:39:00,0,463,0.8296727991779552
14632.0,1,96,114.56,14.32,2011-03-22 08:49:00,2011-03-22 08:49:00,0,262,0.8296723888443642
16565.0,4,211,773.05,70.27727272727272,2010-06-02 12:47:00,2010-12-10 15:21:00,191,363,0.8296412981207827
12902.0,1,66,138.68,13.868,2011-03-20 12:06:00,2011-03-20 12:06:00,0,264,0.8295904860523065
13164.0,2,120,372.2,37.22,2010-02-10 11:52:00,2010-05-19 13:52:00,98,568,0.8295846783990592
13703.0,2,128,425.56,11.501621621621622,2010-10-20 13:11:00,2011-01-25 13:10:00,96,317,0.8295387545028361
18088.0,1,109,167.67000000000002,4.299230769230769,2011-10-09 13:41:00,2011-10-09 13:41:00,0,60,0.8295058458011784
15083.0,1,38,88.2,17.64,2011-03-28 12:18:00,2011-03-28 12:18:00,0,256,0.8294955395165478
12888.0,2,76,354.12,70.824,2011-03-29 14:31:00,2011-05-09 16:02:00,41,213,0.8293753985650055
13289.0,1,119,307.95,19.246875,2009-12-16 11:53:00,2009-12-16 11:53:00,0,723,0.8292412010908708
16373.0,2,119,309.49,10.672068965517242,2010-10-24 13:10:00,2010-11-22 15:50:00,29,381,0.8292233118869207
16294.0,1,54,126.05,15.75625,2010-08-20 12:01:00,2010-08-20 12:01:00,0,476,0.8291879127308275
13886.0,1,126,243.56,15.2225,2011-09-29 13:17:00,2011-09-29 13:17:00,0,70,0.8291731110376087
14588.0,1,62,135.39,8.461875,2010-05-10 15:08:00,2010-05-10 15:08:00,0,577,0.8291690407459269
15250.0,1,48,60.0,20.0,2010-03-09 07:35:00,2010-03-09 07:35:00,0,640,0.8291361453182415
13017.0,1,48,204.0,204.0,2011-12-02 15:53:00,2011-12-02 15:53:00,0,6,0.8291032778353682
17982.0,1,117,138.18,10.62923076923077,2010-01-28 09:38:00,2010-01-28 09:38:00,0,680,0.8290850933889021
17959.0,1,49,140.75,70.375,2010-04-26 14:12:00,2010-04-26 14:12:00,0,591,0.8290590683981294
18234.0,1,80,179.6,5.986666666666666,2010-06-06 11:22:00,2010-06-06 11:22:00,0,551,0.828769219826656
14797.0,1,99,300.31,18.769375,2010-07-20 14:07:00,2010-07-20 14:07:00,0,506,0.8287504600510848
17121.0,1,106,314.74,26.22833333333333,2010-11-02 11:47:00,2010-11-02 11:47:00,0,402,0.8287423523879491
